round_epochs,val_loss,val_acc,loss,acc,activation,batch_size,first_neuron,fourth_neuron,loss,optimizer,second_neuron,third_neuron
100,0.637509823,0.75,0.442693591,0.629629612,<function linear at 0x000001AA17118048>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.637544334,0.75,0.442691684,0.629629612,<function linear at 0x000001AA17118048>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.637553453,0.75,0.447473811,0.666666687,<function linear at 0x000001AA17118048>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.637565374,0.75,0.442700237,0.629629612,<function linear at 0x000001AA17118048>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.637600303,0.75,0.442708462,0.629629612,<function linear at 0x000001AA17118048>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.63760674,0.75,0.442693979,0.629629612,<function linear at 0x000001AA17118048>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.637647033,0.75,0.442696691,0.629629612,<function linear at 0x000001AA17118048>,30,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.637682974,0.75,0.442703128,0.629629612,<function linear at 0x000001AA17118048>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.637700915,0.75,0.442694396,0.629629612,<function linear at 0x000001AA17118048>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.637745142,0.75,0.442695409,0.629629612,<function linear at 0x000001AA17118048>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.637808561,0.75,0.44269675,0.629629612,<function linear at 0x000001AA17118048>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.637863636,0.75,0.442697257,0.629629612,<function linear at 0x000001AA17118048>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.637979507,0.75,0.442695886,0.629629612,<function linear at 0x000001AA17118048>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.637992263,0.75,0.442695946,0.629629612,<function linear at 0x000001AA17118048>,30,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.638005733,0.75,0.442694306,0.629629612,<function linear at 0x000001AA17118048>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.638058841,0.75,0.442689449,0.629629612,<function linear at 0x000001AA17118048>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.638084173,0.75,0.442697704,0.629629612,<function linear at 0x000001AA17118048>,30,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.638101101,0.75,0.442694694,0.629629612,<function linear at 0x000001AA17118048>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.638127267,0.75,0.442699254,0.629629612,<function linear at 0x000001AA17118048>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.638139367,0.75,0.442692965,0.629629612,<function linear at 0x000001AA17118048>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.638206482,0.75,0.442690879,0.629629612,<function linear at 0x000001AA17118048>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.63827467,0.75,0.443812116,0.62962963,<function linear at 0x000001AA17118048>,10,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.63830936,0.75,0.44569497,0.55555556,<function linear at 0x000001AA17118048>,20,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.638320446,0.75,0.442695618,0.629629612,<function linear at 0x000001AA17118048>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.638332129,0.75,0.442692548,0.629629612,<function linear at 0x000001AA17118048>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.63833952,0.75,0.442691654,0.629629612,<function linear at 0x000001AA17118048>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.638409436,0.75,0.442690521,0.629629612,<function linear at 0x000001AA17118048>,30,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.638440609,0.75,0.442694128,0.629629612,<function linear at 0x000001AA17118048>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.638447881,0.75,0.442692965,0.629629612,<function linear at 0x000001AA17118048>,30,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.638456225,0.75,0.442688972,0.629629612,<function linear at 0x000001AA17118048>,30,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.638458669,0.75,0.442696154,0.629629612,<function linear at 0x000001AA17118048>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.638467491,0.75,0.442692727,0.629629612,<function linear at 0x000001AA17118048>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.638476849,0.75,0.442693144,0.629629612,<function linear at 0x000001AA17118048>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.638484061,0.75,0.442693949,0.629629612,<function linear at 0x000001AA17118048>,30,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.638564587,0.75,0.442697585,0.629629612,<function linear at 0x000001AA17118048>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.638579547,0.75,0.442694396,0.629629612,<function linear at 0x000001AA17118048>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.638611436,0.75,0.442693353,0.629629612,<function linear at 0x000001AA17118048>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.638623655,0.75,0.442696512,0.629629612,<function linear at 0x000001AA17118048>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.638648748,0.75,0.44268927,0.629629612,<function linear at 0x000001AA17118048>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.638659835,0.75,0.442697525,0.629629612,<function linear at 0x000001AA17118048>,30,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.638660431,0.75,0.4426893,0.629629612,<function linear at 0x000001AA17118048>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.638668597,0.75,0.442694932,0.629629612,<function linear at 0x000001AA17118048>,30,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.638675809,0.75,0.442693293,0.629629612,<function linear at 0x000001AA17118048>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.638701916,0.75,0.442692578,0.629629612,<function linear at 0x000001AA17118048>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.638712347,0.75,0.442688972,0.629629612,<function linear at 0x000001AA17118048>,30,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.638748646,0.75,0.442698359,0.629629612,<function linear at 0x000001AA17118048>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.638781011,0.75,0.442691624,0.629629612,<function linear at 0x000001AA17118048>,30,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.638791919,0.75,0.44270283,0.629629612,<function linear at 0x000001AA17118048>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.638799608,0.75,0.442692578,0.629629612,<function linear at 0x000001AA17118048>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.63883388,0.75,0.442693144,0.629629612,<function linear at 0x000001AA17118048>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.638846278,0.75,0.442692608,0.629629612,<function linear at 0x000001AA17118048>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.638846278,0.75,0.442699373,0.629629612,<function linear at 0x000001AA17118048>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.638851285,0.75,0.442695379,0.629629612,<function linear at 0x000001AA17118048>,30,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.638878345,0.75,0.444389468,0.629629622,<function linear at 0x000001AA17118048>,10,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.638905406,0.75,0.442690164,0.629629612,<function linear at 0x000001AA17118048>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.638914287,0.75,0.442688972,0.629629612,<function linear at 0x000001AA17118048>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.638924837,0.75,0.442694068,0.629629612,<function linear at 0x000001AA17118048>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.63894105,0.75,0.442714512,0.629629612,<function linear at 0x000001AA17118048>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.638944507,0.75,0.442689002,0.629629612,<function linear at 0x000001AA17118048>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.63899684,0.75,0.442691684,0.629629612,<function linear at 0x000001AA17118048>,30,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.639002442,0.75,0.44269371,0.629629612,<function linear at 0x000001AA17118048>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.639023781,0.75,0.44269067,0.629629612,<function linear at 0x000001AA17118048>,30,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.63903749,0.75,0.44269383,0.629629612,<function linear at 0x000001AA17118048>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.639046907,0.75,0.442691386,0.629629612,<function linear at 0x000001AA17118048>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.639047384,0.75,0.442690253,0.629629612,<function linear at 0x000001AA17118048>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.639052451,0.75,0.44270575,0.629629612,<function linear at 0x000001AA17118048>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.639057159,0.75,0.442699254,0.629629612,<function linear at 0x000001AA17118048>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.639083624,0.75,0.442701221,0.629629612,<function linear at 0x000001AA17118048>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.639108419,0.75,0.442691475,0.629629612,<function linear at 0x000001AA17118048>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.639126778,0.75,0.442691416,0.629629612,<function linear at 0x000001AA17118048>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.639127314,0.75,0.442691624,0.629629612,<function linear at 0x000001AA17118048>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.639163435,0.75,0.44269231,0.629629612,<function linear at 0x000001AA17118048>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.639238536,0.75,0.442705929,0.629629612,<function linear at 0x000001AA17118048>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.639243364,0.75,0.444118118,0.62962963,<function linear at 0x000001AA17118048>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.639303088,0.75,0.442694157,0.629629612,<function linear at 0x000001AA17118048>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.639332473,0.75,0.442694306,0.629629612,<function linear at 0x000001AA17118048>,30,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.639335573,0.75,0.442690045,0.629629612,<function linear at 0x000001AA17118048>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.639353752,0.75,0.442701191,0.629629612,<function linear at 0x000001AA17118048>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.63936305,0.75,0.442694485,0.629629612,<function linear at 0x000001AA17118048>,30,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.639369488,0.75,0.442688704,0.629629612,<function linear at 0x000001AA17118048>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.639373183,0.75,0.446400052,0.629629622,<function linear at 0x000001AA17118048>,10,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.639379025,0.75,0.442694396,0.629629612,<function linear at 0x000001AA17118048>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.639415741,0.75,0.442689329,0.629629612,<function linear at 0x000001AA17118048>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.63944,0.75,0.442691207,0.629629612,<function linear at 0x000001AA17118048>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.639446557,0.75,0.442695886,0.629629612,<function linear at 0x000001AA17118048>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.639494359,0.75,0.442697018,0.629629612,<function linear at 0x000001AA17118048>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.639509559,0.75,0.442693442,0.629629612,<function linear at 0x000001AA17118048>,30,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.639534593,0.75,0.442692637,0.629629612,<function linear at 0x000001AA17118048>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.639544249,0.75,0.442691088,0.629629612,<function linear at 0x000001AA17118048>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.639546216,0.75,0.442699432,0.629629612,<function linear at 0x000001AA17118048>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.639546275,0.75,0.442688733,0.629629612,<function linear at 0x000001AA17118048>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.639582276,0.75,0.442702085,0.629629612,<function linear at 0x000001AA17118048>,30,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.639634609,0.75,0.442691952,0.629629612,<function linear at 0x000001AA17118048>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.63967061,0.75,0.442694485,0.629629612,<function linear at 0x000001AA17118048>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.639732599,0.75,0.442706943,0.629629612,<function linear at 0x000001AA17118048>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.639771819,0.75,0.44269067,0.629629612,<function linear at 0x000001AA17118048>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.639791369,0.75,0.442694902,0.629629612,<function linear at 0x000001AA17118048>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.639802098,0.75,0.442690074,0.629629612,<function linear at 0x000001AA17118048>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.639825523,0.75,0.442697644,0.629629612,<function linear at 0x000001AA17118048>,30,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.639899909,0.75,0.442707688,0.629629612,<function linear at 0x000001AA17118048>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.639918447,0.75,0.442694068,0.629629612,<function linear at 0x000001AA17118048>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.639962137,0.75,0.442700505,0.629629612,<function linear at 0x000001AA17118048>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.639974415,0.75,0.442693114,0.629629612,<function linear at 0x000001AA17118048>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.639990449,0.75,0.442705125,0.629629612,<function linear at 0x000001AA17118048>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.640017927,0.75,0.44269377,0.629629612,<function linear at 0x000001AA17118048>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.640018046,0.75,0.442692578,0.629629612,<function linear at 0x000001AA17118048>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.640037596,0.75,0.442703992,0.629629612,<function linear at 0x000001AA17118048>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.64004761,0.75,0.44269979,0.629629612,<function linear at 0x000001AA17118048>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.640074968,0.75,0.442694277,0.629629612,<function linear at 0x000001AA17118048>,30,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.640077949,0.75,0.442694843,0.629629612,<function linear at 0x000001AA17118048>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.640125751,0.75,0.442692548,0.629629612,<function linear at 0x000001AA17118048>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.640142918,0.75,0.442694157,0.629629612,<function linear at 0x000001AA17118048>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.640195727,0.75,0.442702234,0.629629612,<function linear at 0x000001AA17118048>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.640316665,0.75,0.442690015,0.629629612,<function linear at 0x000001AA17118048>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.640389681,0.75,0.444368652,0.629629622,<function linear at 0x000001AA17118048>,10,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.640408635,0.75,0.442690641,0.629629612,<function linear at 0x000001AA17118048>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.640439034,0.75,0.442704439,0.629629612,<function linear at 0x000001AA17118048>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.640526652,0.75,0.442699194,0.629629612,<function linear at 0x000001AA17118048>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.640565634,0.75,0.442699224,0.629629612,<function linear at 0x000001AA17118048>,30,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.640607238,0.75,0.44270128,0.629629612,<function linear at 0x000001AA17118048>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.640725315,0.75,0.442692429,0.629629612,<function linear at 0x000001AA17118048>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.640742302,0.75,0.442697376,0.629629612,<function linear at 0x000001AA17118048>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.640756011,0.75,0.442704231,0.629629612,<function linear at 0x000001AA17118048>,30,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.640825272,0.75,0.44269371,0.629629612,<function linear at 0x000001AA17118048>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.64089787,0.75,0.442701757,0.629629612,<function linear at 0x000001AA17118048>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.64103204,0.75,0.442718685,0.629629612,<function linear at 0x000001AA17118048>,30,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.641219258,0.75,0.442699432,0.629629612,<function linear at 0x000001AA17118048>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.64127183,0.75,0.442698359,0.629629612,<function linear at 0x000001AA17118048>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.641438723,0.75,0.442698449,0.629629612,<function linear at 0x000001AA17118048>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.641506433,0.75,0.443528058,0.62962963,<function linear at 0x000001AA17118048>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.641574919,0.75,0.442722887,0.629629612,<function linear at 0x000001AA17118048>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.641762972,0.75,0.446863623,0.62962963,<function linear at 0x000001AA17118048>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.641813874,0.75,0.445609102,0.629629622,<function linear at 0x000001AA17118048>,10,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.641831994,0.75,0.442695558,0.629629612,<function linear at 0x000001AA17118048>,30,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.641918838,0.75,0.444893401,0.666666664,<function linear at 0x000001AA17118048>,20,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.642011404,0.75,0.443474589,0.62962963,<function linear at 0x000001AA17118048>,10,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.642015815,0.75,0.45028524,0.629629633,<function linear at 0x000001AA17118048>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.642103195,0.75,0.444251719,0.629629641,<function linear at 0x000001AA17118048>,10,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.642145574,0.75,0.442695439,0.629629612,<function linear at 0x000001AA17118048>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.642664552,0.75,0.445729068,0.62962963,<function linear at 0x000001AA17118048>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.642863095,0.75,0.445215297,0.629629652,<function linear at 0x000001AA17118048>,20,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.643085539,0.75,0.445166714,0.629629622,<function linear at 0x000001AA17118048>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.643196404,0.75,0.447045841,0.629629641,<function linear at 0x000001AA17118048>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.643229604,0.75,0.445933856,0.62962963,<function linear at 0x000001AA17118048>,10,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.643354774,0.75,0.605288744,0.555555582,<function relu at 0x000001AA17107D08>,30,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.643929362,0.75,0.44409304,0.629629641,<function linear at 0x000001AA17118048>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.644239664,0.75,0.450080027,0.629629641,<function linear at 0x000001AA17118048>,10,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.644319057,0.75,0.444739874,0.629629641,<function linear at 0x000001AA17118048>,10,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.644573927,0.75,0.448052282,0.629629641,<function linear at 0x000001AA17118048>,10,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.645159543,0.75,0.443796904,0.629629641,<function linear at 0x000001AA17118048>,20,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.645608842,0.75,0.446917332,0.629629652,<function linear at 0x000001AA17118048>,20,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.646546602,0.75,0.447150147,0.629629641,<function linear at 0x000001AA17118048>,10,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.647560716,0.75,0.446076261,0.666666675,<function linear at 0x000001AA17118048>,20,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.648014784,0.75,0.444239672,0.629629652,<function linear at 0x000001AA17118048>,10,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.648838222,0.75,0.447970282,0.666666664,<function linear at 0x000001AA17118048>,10,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.648975134,0.75,0.44562035,0.629629641,<function linear at 0x000001AA17118048>,10,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.650507808,0.75,0.444451552,0.592592595,<function linear at 0x000001AA17118048>,10,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.650568008,0.75,0.446572924,0.703703699,<function linear at 0x000001AA17118048>,20,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.650988877,0.75,0.445762992,0.629629641,<function linear at 0x000001AA17118048>,10,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.651070774,0.75,0.443762607,0.629629652,<function linear at 0x000001AA17118048>,20,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.651326537,0.75,0.445736344,0.629629641,<function linear at 0x000001AA17118048>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.651421905,0.75,0.444530302,0.629629633,<function linear at 0x000001AA17118048>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.652047157,0.75,0.447707733,0.555555571,<function linear at 0x000001AA17118048>,20,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.652600527,0.75,0.444868015,0.703703699,<function linear at 0x000001AA17118048>,20,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.652840495,0.75,0.448943751,0.629629641,<function linear at 0x000001AA17118048>,10,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.653498828,0.75,0.444411487,0.629629641,<function linear at 0x000001AA17118048>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.653781354,0.75,0.444595753,0.629629622,<function linear at 0x000001AA17118048>,20,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.653963566,0.75,0.445622683,0.703703701,<function relu at 0x000001AA17107D08>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.654731572,0.75,0.358002733,0.666666675,<function relu at 0x000001AA17107D08>,10,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.654835641,0.75,0.444966398,0.629629641,<function linear at 0x000001AA17118048>,10,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.655190468,0.75,0.444140994,0.62962963,<function linear at 0x000001AA17118048>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.655547857,0.75,0.446000106,0.629629619,<function linear at 0x000001AA17118048>,20,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.655998707,0.75,0.443606125,0.62962963,<function linear at 0x000001AA17118048>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.656194866,0.75,0.444655052,0.629629622,<function linear at 0x000001AA17118048>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.657077074,0.75,0.444075659,0.629629622,<function linear at 0x000001AA17118048>,20,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.657301664,0.75,0.446003073,0.629629622,<function linear at 0x000001AA17118048>,20,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.657377005,0.75,0.445172363,0.629629652,<function linear at 0x000001AA17118048>,20,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.657593966,0.75,0.449304452,0.629629644,<function linear at 0x000001AA17118048>,10,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
