round_epochs,val_loss,val_acc,loss,acc,activation,batch_size,first_neuron,fourth_neuron,loss,optimizer,second_neuron,third_neuron
100,0.562164307,0.5,0.235355258,0.592592597,<function relu at 0x000001AA17107D08>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.562248468,1,0.244699278,0.592592617,<function relu at 0x000001AA17107D08>,20,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.562299967,0.5,0.24970332,0.518518514,<function relu at 0x000001AA17107D08>,20,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.562598825,1,0.214608736,0.592592598,<function relu at 0x000001AA17107D08>,10,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.562631845,0.5,0.235128343,0.629629612,<function relu at 0x000001AA17107D08>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.56275028,0.75,0.245658797,0.592592595,<function relu at 0x000001AA17107D08>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.562854886,0.5,0.261865705,0.555555582,<function relu at 0x000001AA17107D08>,30,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.56313467,0.5,0.254912794,0.592592597,<function relu at 0x000001AA17107D08>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.56322521,0.75,0.259787083,0.666666687,<function relu at 0x000001AA17107D08>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.563253224,0.75,0.242926381,0.629629652,<function relu at 0x000001AA17107D08>,20,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.563365698,0.5,0.226050273,0.592592597,<function relu at 0x000001AA17107D08>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.563447952,0.75,0.246255016,0.55555556,<function relu at 0x000001AA17107D08>,20,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.563556015,0.5,0.22410705,0.629629622,<function relu at 0x000001AA17107D08>,20,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.56365025,0.5,0.241781434,0.592592606,<function relu at 0x000001AA17107D08>,20,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.563928068,0.5,0.213744417,0.592592597,<function relu at 0x000001AA17107D08>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.563958943,1,0.237432599,0.592592597,<function relu at 0x000001AA17107D08>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.564280391,0.75,0.22289455,0.592592587,<function relu at 0x000001AA17107D08>,10,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.564881861,0.75,0.246730144,0.592592606,<function relu at 0x000001AA17107D08>,20,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.565120459,0.5,0.244248508,0.592592576,<function relu at 0x000001AA17107D08>,20,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.565506279,0.5,0.237755861,0.592592595,<function relu at 0x000001AA17107D08>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.565606356,0.75,0.252758473,0.592592597,<function relu at 0x000001AA17107D08>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.566195071,0.5,0.295310366,0.518518525,<function relu at 0x000001AA17107D08>,20,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.56638962,0.5,0.208597607,0.592592617,<function relu at 0x000001AA17107D08>,10,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.566446424,1,0.23754774,0.629629612,<function relu at 0x000001AA17107D08>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.566702247,0.5,0.237732869,0.592592587,<function relu at 0x000001AA17107D08>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.566718042,0.5,0.18974248,0.518518517,<function relu at 0x000001AA17107D08>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.566918552,0.5,0.245277255,0.666666668,<function relu at 0x000001AA17107D08>,20,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.566955686,0.5,0.22697539,0.629629641,<function relu at 0x000001AA17107D08>,10,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.567244172,0.5,0.212693738,0.629629644,<function relu at 0x000001AA17107D08>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.567367673,0.5,0.235059379,0.592592617,<function relu at 0x000001AA17107D08>,20,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.567562222,0.5,0.236382753,0.592592597,<function relu at 0x000001AA17107D08>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.568031549,0.5,0.234797385,0.592592606,<function relu at 0x000001AA17107D08>,20,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.56878686,0.5,0.234655023,0.592592597,<function relu at 0x000001AA17107D08>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.57039839,0.5,0.231117814,0.592592606,<function relu at 0x000001AA17107D08>,20,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.570548356,0.5,0.240881326,0.518518536,<function relu at 0x000001AA17107D08>,10,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.570668459,0.5,0.258434564,0.592592597,<function relu at 0x000001AA17107D08>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.570772529,0.75,0.245856941,0.592592597,<function relu at 0x000001AA17107D08>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.571032822,0.75,0.228223238,0.629629644,<function relu at 0x000001AA17107D08>,10,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.571167707,0.75,0.232754126,0.629629612,<function relu at 0x000001AA17107D08>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.571170926,0.5,0.243463531,0.592592597,<function relu at 0x000001AA17107D08>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.571281791,1,0.226188566,0.592592576,<function relu at 0x000001AA17107D08>,20,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.571348429,0.5,0.205901742,0.62962963,<function relu at 0x000001AA17107D08>,10,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.571513891,0.75,0.267129742,0.629629641,<function relu at 0x000001AA17107D08>,20,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.571839809,0.5,0.255010664,0.592592597,<function relu at 0x000001AA17107D08>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.571863711,0.5,0.238043797,0.592592606,<function relu at 0x000001AA17107D08>,20,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.572040498,0.5,0.229555998,0.629629641,<function relu at 0x000001AA17107D08>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.572239459,0.5,0.232523561,0.666666687,<function relu at 0x000001AA17107D08>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.572478533,0.5,0.237792796,0.592592598,<function relu at 0x000001AA17107D08>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.573177934,0.75,0.217244535,0.629629652,<function relu at 0x000001AA17107D08>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.573274136,0.5,0.235745278,0.629629644,<function relu at 0x000001AA17107D08>,10,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.573302507,0.5,0.245666158,0.592592606,<function relu at 0x000001AA17107D08>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.573329568,0.75,0.242127512,0.592592598,<function relu at 0x000001AA17107D08>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.573499918,0.75,0.242174107,0.592592617,<function relu at 0x000001AA17107D08>,20,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.573988795,0.5,0.23205624,0.592592598,<function relu at 0x000001AA17107D08>,10,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.574564099,0.5,0.17974884,0.592592598,<function relu at 0x000001AA17107D08>,10,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.574682832,0.75,0.254432735,0.629629652,<function relu at 0x000001AA17107D08>,20,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.574746549,0.5,0.264171451,0.629629612,<function relu at 0x000001AA17107D08>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.574921429,0.5,0.229387209,0.592592597,<function relu at 0x000001AA17107D08>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.57511735,0.5,0.235945547,0.592592617,<function relu at 0x000001AA17107D08>,20,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.57518959,0.75,0.238387413,0.629629641,<function relu at 0x000001AA17107D08>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.575363278,0.5,0.248704559,0.592592617,<function relu at 0x000001AA17107D08>,20,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.575444043,0.5,0.229745731,0.592592597,<function relu at 0x000001AA17107D08>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.575516641,0.75,0.239628441,0.592592595,<function relu at 0x000001AA17107D08>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.575703502,0.5,0.220179352,0.629629652,<function relu at 0x000001AA17107D08>,20,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.576032877,0.75,0.274150993,0.481481494,<function relu at 0x000001AA17107D08>,20,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.576363564,1,0.233299942,0.592592606,<function relu at 0x000001AA17107D08>,10,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.576775968,0.75,0.246734276,0.592592597,<function relu at 0x000001AA17107D08>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.576929212,0.75,0.238075126,0.592592606,<function relu at 0x000001AA17107D08>,10,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.578170359,0.75,0.219431186,0.592592598,<function relu at 0x000001AA17107D08>,10,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.578783453,0.5,0.236399345,0.629629641,<function relu at 0x000001AA17107D08>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.578969717,0.5,0.240036934,0.592592595,<function relu at 0x000001AA17107D08>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.579763174,1,0.250570086,0.629629652,<function relu at 0x000001AA17107D08>,20,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.580762625,0.5,0.19031417,0.666666675,<function relu at 0x000001AA17107D08>,10,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.580927849,0.75,0.250978708,0.555555582,<function relu at 0x000001AA17107D08>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.581091344,0.5,0.234748846,0.592592587,<function relu at 0x000001AA17107D08>,10,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.581114531,0.5,0.257177559,0.666666675,<function relu at 0x000001AA17107D08>,10,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.581301868,0.5,0.225483,0.629629641,<function relu at 0x000001AA17107D08>,10,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.581334591,0.5,0.227061058,0.629629641,<function relu at 0x000001AA17107D08>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.581734478,0.5,0.212830911,0.629629641,<function relu at 0x000001AA17107D08>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.581984162,0.5,0.237653829,0.592592606,<function relu at 0x000001AA17107D08>,20,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.582018495,0.5,0.240211157,0.592592595,<function relu at 0x000001AA17107D08>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.582041383,0.75,0.232130026,0.592592595,<function relu at 0x000001AA17107D08>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.582349002,0.5,0.241982266,0.629629612,<function relu at 0x000001AA17107D08>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.582351565,0.75,0.248138495,0.592592617,<function relu at 0x000001AA17107D08>,20,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.582368851,0.5,0.234747965,0.555555571,<function relu at 0x000001AA17107D08>,10,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.582466722,0.75,0.217487396,0.592592595,<function relu at 0x000001AA17107D08>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.582531452,0.75,0.235582605,0.592592597,<function relu at 0x000001AA17107D08>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.582673371,0.5,0.224684741,0.592592587,<function relu at 0x000001AA17107D08>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.5826931,0.5,0.238329291,0.592592597,<function relu at 0x000001AA17107D08>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.582773864,0.5,0.213268707,0.592592595,<function relu at 0x000001AA17107D08>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.58296752,0.5,0.246030122,0.629629612,<function relu at 0x000001AA17107D08>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.583094418,0.75,0.3178888,0.592592576,<function relu at 0x000001AA17107D08>,20,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.583153963,0.5,0.243284479,0.592592597,<function relu at 0x000001AA17107D08>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.583677888,0.5,0.242919981,0.592592597,<function relu at 0x000001AA17107D08>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.583862543,0.75,0.254348129,0.666666687,<function relu at 0x000001AA17107D08>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.584188998,1,0.245488198,0.592592587,<function relu at 0x000001AA17107D08>,20,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.584474504,0.75,0.243598675,0.629629652,<function relu at 0x000001AA17107D08>,20,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.584506631,0.75,0.22741357,0.592592587,<function relu at 0x000001AA17107D08>,10,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.58452636,0.75,0.22683501,0.62962963,<function relu at 0x000001AA17107D08>,10,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.584759474,0.75,0.208652213,0.592592595,<function relu at 0x000001AA17107D08>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.585355163,0.5,0.253623158,0.592592597,<function relu at 0x000001AA17107D08>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.586033821,1,0.247579604,0.592592597,<function relu at 0x000001AA17107D08>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.58614856,0.5,0.23381713,0.592592597,<function relu at 0x000001AA17107D08>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.586201906,1,0.250771655,0.592592595,<function relu at 0x000001AA17107D08>,20,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.58634454,0.5,0.238371329,0.592592617,<function relu at 0x000001AA17107D08>,20,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.586649537,0.5,0.235210022,0.629629652,<function relu at 0x000001AA17107D08>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.586807728,0.25,0.240278557,0.629629612,<function relu at 0x000001AA17107D08>,30,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.586979449,0.5,0.215116644,0.592592598,<function relu at 0x000001AA17107D08>,10,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.587283492,0.5,0.202700791,0.62962963,<function relu at 0x000001AA17107D08>,10,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.587318003,0.75,0.298736513,0.666666687,<function linear at 0x000001AA17118048>,20,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.587714911,1,0.25134927,0.592592576,<function relu at 0x000001AA17107D08>,20,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.587781429,0.25,0.282290988,0.48148149,<function relu at 0x000001AA17107D08>,20,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.588425636,0.75,0.23365751,0.592592595,<function relu at 0x000001AA17107D08>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.588517427,0.75,0.271536367,0.629629641,<function relu at 0x000001AA17107D08>,10,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.588531971,0.5,0.249860987,0.555555582,<function relu at 0x000001AA17107D08>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.588573575,0.75,0.272280365,0.592592597,<function relu at 0x000001AA17107D08>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.588922977,0.5,0.272060722,0.592592597,<function relu at 0x000001AA17107D08>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.589232683,0.75,0.226353005,0.666666687,<function relu at 0x000001AA17107D08>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.589323163,0.75,0.233199128,0.592592617,<function relu at 0x000001AA17107D08>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.589695096,0.75,0.224906325,0.629629612,<function relu at 0x000001AA17107D08>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.589919209,0.5,0.236074362,0.629629619,<function relu at 0x000001AA17107D08>,20,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.589926839,0.75,0.245358154,0.592592597,<function relu at 0x000001AA17107D08>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.59023881,1,0.236122295,0.592592597,<function relu at 0x000001AA17107D08>,30,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.590354562,0.5,0.247709871,0.592592617,<function relu at 0x000001AA17107D08>,20,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.590431929,0.25,0.412777454,0.592592597,<function relu at 0x000001AA17107D08>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.590629756,0.75,0.255219624,0.629629652,<function relu at 0x000001AA17107D08>,20,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.590703607,0.75,0.238780055,0.666666668,<function relu at 0x000001AA17107D08>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,36
100,0.591001451,0.5,0.242878009,0.629629652,<function relu at 0x000001AA17107D08>,20,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.591469884,0.5,0.274665296,0.629629612,<function relu at 0x000001AA17107D08>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.591651797,0.5,0.247597514,0.629629641,<function relu at 0x000001AA17107D08>,10,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.591768622,0.75,0.211300401,0.592592606,<function relu at 0x000001AA17107D08>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.59180367,0.75,0.269777805,0.666666687,<function relu at 0x000001AA17107D08>,30,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.591842294,0.5,0.24114868,0.592592597,<function relu at 0x000001AA17107D08>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,48
100,0.592393875,0.5,0.236473903,0.592592597,<function relu at 0x000001AA17107D08>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.592701077,0.5,0.230931519,0.629629622,<function relu at 0x000001AA17107D08>,20,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.592965305,0.5,0.229043095,0.629629641,<function relu at 0x000001AA17107D08>,10,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.593030632,1,0.212906032,0.629629622,<function relu at 0x000001AA17107D08>,20,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.593741298,0.5,0.221787802,0.629629641,<function relu at 0x000001AA17107D08>,20,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.594002247,1,0.234300315,0.592592597,<function relu at 0x000001AA17107D08>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.594077349,0.25,0.247047983,0.629629619,<function relu at 0x000001AA17107D08>,20,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.59432745,0.5,0.243580505,0.555555582,<function relu at 0x000001AA17107D08>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,48
100,0.594459295,1,0.235382684,0.592592598,<function relu at 0x000001AA17107D08>,10,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.594579458,0.5,0.246821565,0.592592617,<function relu at 0x000001AA17107D08>,20,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.595343292,0.75,0.229688532,0.592592617,<function relu at 0x000001AA17107D08>,10,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.59534961,0.5,0.251624505,0.555555571,<function relu at 0x000001AA17107D08>,20,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.595393181,0.5,0.236625018,0.629629622,<function relu at 0x000001AA17107D08>,20,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.595612884,0.5,0.230956861,0.666666668,<function relu at 0x000001AA17107D08>,20,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.595622838,0.5,0.207028742,0.592592598,<function relu at 0x000001AA17107D08>,10,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,62
100,0.596112251,0.5,0.360542119,0.481481493,<function relu at 0x000001AA17107D08>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,62
100,0.596490204,0.5,0.23834227,0.629629612,<function relu at 0x000001AA17107D08>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.597187579,0.75,0.259192829,0.518518539,<function relu at 0x000001AA17107D08>,20,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.597645998,0.5,0.217469545,0.592592576,<function relu at 0x000001AA17107D08>,20,24,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.598138034,0.75,0.235998671,0.592592598,<function relu at 0x000001AA17107D08>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.598162889,0.5,0.239692203,0.629629652,<function relu at 0x000001AA17107D08>,20,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.5985955,0.5,0.235330226,0.592592598,<function relu at 0x000001AA17107D08>,10,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.59957093,0.5,0.228922636,0.592592617,<function relu at 0x000001AA17107D08>,20,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.600577712,0.25,0.275960386,0.481481493,<function relu at 0x000001AA17107D08>,30,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
100,0.601945221,0.75,0.244346514,0.629629612,<function relu at 0x000001AA17107D08>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.601947784,0.5,0.208827656,0.666666675,<function relu at 0x000001AA17107D08>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.602087796,1,0.193588654,0.592592606,<function relu at 0x000001AA17107D08>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.60251087,0.25,0.231244384,0.666666664,<function relu at 0x000001AA17107D08>,10,8,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.602534235,0.5,0.246168837,0.629629612,<function relu at 0x000001AA17107D08>,30,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.602788568,0.5,0.241637639,0.629629652,<function relu at 0x000001AA17107D08>,20,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.603114307,0.5,0.234783128,0.592592606,<function relu at 0x000001AA17107D08>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,36
100,0.603137851,0.5,0.314917713,0.592592597,<function relu at 0x000001AA17107D08>,30,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.603598475,1,0.228478938,0.629629612,<function relu at 0x000001AA17107D08>,30,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,84
100,0.604434192,0.5,0.221574308,0.629629619,<function relu at 0x000001AA17107D08>,20,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.604496837,0.5,0.247303173,0.592592597,<function relu at 0x000001AA17107D08>,30,8,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,36
100,0.604648471,0.5,0.248644799,0.629629612,<function relu at 0x000001AA17107D08>,30,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,48
100,0.604700148,0.5,0.236738568,0.592592606,<function relu at 0x000001AA17107D08>,10,8,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,62
100,0.604727268,0.5,0.229355873,0.629629641,<function relu at 0x000001AA17107D08>,10,24,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,62,84
100,0.606268406,0.5,0.253259091,0.629629652,<function relu at 0x000001AA17107D08>,20,12,8,<function mean_squared_error at 0x000001AA170D2950>,Adam,48,84
100,0.606338322,0.75,0.232943729,0.592592587,<function relu at 0x000001AA17107D08>,10,24,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,84
100,0.606671751,0.75,0.236152789,0.629629622,<function relu at 0x000001AA17107D08>,10,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,62
100,0.606824398,0.75,0.236886695,0.592592597,<function relu at 0x000001AA17107D08>,30,12,24,<function mean_squared_error at 0x000001AA170D2950>,Adam,84,48
100,0.607138157,0.5,0.227881871,0.592592595,<function relu at 0x000001AA17107D08>,10,12,12,<function mean_squared_error at 0x000001AA170D2950>,Adam,36,36
